Fecha,ID_Insumo,Insumo,Categoria_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Punto_Reorden,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Demanda_Pronosticada,Ocupacion_Total,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Consumo_7d,Consumo_14d,Consumo_Prev_7d,Consumo_Prev_14d,Consumo_Std_7d,Consumo_Lag_1,Consumo_Lag_7,Stock_Lag_1,Ratio_Stock,Cobertura_Dias,Mes,Dia_Semana,Alerta,Necesita_Reabastecimiento,Demanda_Fut_7d,Demanda_Fut_14d
2024-12-05,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2051,85,5,1589,0,15.288,24.456,0,74.2,98,0.98,18,76.28571428571429,76.35714285714286,534.0,1069.0,11.11626864426235,80.0,78.0,2136.0,1.2907488986784141,26.88576779026217,12,3,Preventivo,1,559.0,1080.0
2024-12-06,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,1970,81,5,1589,0,15.288,24.456,0,84.69,95,0.95,17,79.85714285714286,77.14285714285714,559.0,1080.0,6.618876325291659,85.0,56.0,2051.0,1.2397734424166142,24.669051878354203,12,4,Preventivo,1,556.0,1079.0
2024-12-07,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2240,85,5,1589,355,15.288,24.456,0,70.44,94,0.94,17,79.42857142857143,77.07142857142857,556.0,1079.0,6.078847008468254,81.0,88.0,1970.0,1.4096916299559472,28.201438848920862,12,5,Normal,0,585.0,1108.0
2024-12-08,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2531,96,5,1589,387,15.288,24.456,1,97.73,95,0.95,17,83.57142857142857,79.14285714285714,585.0,1108.0,6.078847008468343,85.0,67.0,2240.0,1.592825676526117,30.285470085470084,12,6,Normal,0,579.0,1102.0
2024-12-09,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2459,72,5,1589,0,15.288,24.456,0,70.53,97,0.97,17,82.71428571428571,78.71428571428571,579.0,1102.0,7.296444013221684,96.0,78.0,2531.0,1.5475141598489617,29.728842832469777,12,0,Normal,0,576.0,1092.0
2024-12-10,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2837,77,5,1589,455,15.288,24.456,0,80.18,99,0.99,18,82.28571428571429,78.0,576.0,1092.0,7.565586245498656,72.0,80.0,2459.0,1.7853996224040276,34.47743055555555,12,1,Normal,0,578.0,1105.0
2024-12-11,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2755,82,5,1589,0,15.288,24.456,0,90.47,100,1.0,18,82.57142857142857,78.92857142857143,578.0,1105.0,7.502380574570819,77.0,80.0,2837.0,1.7337948395217118,33.365051903114185,12,2,Normal,0,569.0,1103.0
2024-12-12,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2679,76,5,1589,0,15.288,24.456,0,70.11,99,0.99,18,81.28571428571429,78.78571428571429,569.0,1103.0,7.782764841071038,82.0,85.0,2755.0,1.685966016362492,32.95782073813708,12,3,Normal,0,586.0,1145.0
2024-12-13,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2952,98,5,1589,371,15.288,24.456,1,91.39,96,0.96,17,83.71428571428571,81.78571428571429,586.0,1145.0,10.011897684159525,76.0,81.0,2679.0,1.8577721837633732,35.26279863481229,12,4,Normal,0,579.0,1135.0
2024-12-14,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2874,78,5,1589,0,15.288,24.456,1,74.71,95,0.95,17,82.71428571428571,81.07142857142857,579.0,1135.0,10.209705932987424,98.0,85.0,2952.0,1.8086847073631214,34.74611398963731,12,5,Normal,0,580.0,1165.0
2024-12-15,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2777,97,5,1589,0,15.288,24.456,1,110.0,95,0.95,17,82.85714285714286,83.21428571428571,580.0,1165.0,10.431180365112436,78.0,96.0,2874.0,1.7476400251730648,33.51551724137931,12,6,Normal,0,582.0,1161.0
2024-12-16,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2703,74,5,1589,0,15.288,24.456,0,82.22,98,0.98,18,83.14285714285714,82.92857142857143,582.0,1161.0,10.10657494618432,97.0,72.0,2777.0,1.7010698552548773,32.51030927835052,12,0,Normal,0,608.0,1184.0
2024-12-17,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2600,103,5,1589,0,15.288,24.456,0,106.95,100,1.0,18,86.85714285714286,84.57142857142857,608.0,1184.0,12.061351104920833,74.0,77.0,2703.0,1.6362492133417244,29.934210526315788,12,1,Normal,0,604.0,1182.0
2024-12-18,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2522,78,5,1589,0,15.288,24.456,1,82.37,100,1.0,18,86.28571428571429,84.42857142857143,604.0,1182.0,12.419263071457967,103.0,82.0,2600.0,1.5871617369414726,29.22847682119205,12,2,Normal,0,619.0,1188.0
2024-12-19,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2431,91,5,1589,0,15.288,24.456,0,90.46000000000001,100,1.0,18,88.42857142857143,84.85714285714286,619.0,1188.0,11.616900660346804,78.0,76.0,2522.0,1.5298930144745122,27.491114701130854,12,3,Normal,0,616.0,1202.0
2024-12-20,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2745,95,5,1589,409,15.288,24.456,0,92.96,97,0.97,17,88.0,85.85714285714286,616.0,1202.0,11.254628677422085,91.0,98.0,2431.0,1.7275015733165513,31.193181818181817,12,4,Normal,0,632.0,1211.0
2024-12-21,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2651,94,5,1589,0,15.288,24.456,0,97.14,96,0.96,17,90.28571428571429,86.5,632.0,1211.0,10.483547200482649,95.0,78.0,2745.0,1.6683448709880428,29.362341772151897,12,5,Normal,0,620.0,1200.0
2024-12-22,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2566,85,5,1589,0,15.288,24.456,1,86.06,96,0.96,17,88.57142857142857,85.71428571428571,620.0,1200.0,10.179344164484899,94.0,97.0,2651.0,1.6148521082441787,28.970967741935485,12,6,Normal,0,677.0,1259.0
2024-12-23,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2435,131,5,1589,0,15.288,24.456,1,139.73000000000002,99,0.99,18,96.71428571428571,89.92857142857143,677.0,1259.0,17.055930402788047,85.0,74.0,2566.0,1.5324103209565765,25.17725258493353,12,0,Normal,0,668.0,1276.0
2024-12-24,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2341,94,5,1589,0,15.288,24.456,0,100.31,100,1.0,18,95.42857142857143,91.14285714285714,668.0,1276.0,16.840993071046462,131.0,103.0,2435.0,1.473253618628068,24.531437125748504,12,1,Normal,0,689.0,1293.0
2024-12-25,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2242,99,5,1589,0,15.288,24.456,1,114.93,100,1.0,18,98.42857142857143,92.35714285714286,689.0,1293.0,14.987296207756614,94.0,78.0,2341.0,1.4109502831969791,22.777939042089987,12,2,Normal,0,685.0,1304.0
2024-12-26,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2155,87,5,1589,0,15.288,24.456,0,98.84,100,1.0,18,97.85714285714286,93.14285714285714,685.0,1304.0,15.388616695775868,99.0,91.0,2242.0,1.356198867212083,22.021897810218977,12,3,Normal,0,702.0,1318.0
2024-12-27,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2043,112,5,1589,0,15.288,24.456,1,119.48,98,0.98,18,100.28571428571429,94.14285714285714,702.0,1318.0,16.183471874253392,87.0,95.0,2155.0,1.2857142857142858,20.371794871794872,12,4,Preventivo,1,684.0,1316.0
2024-12-28,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2367,76,5,1589,400,15.288,24.456,0,71.07000000000001,97,0.97,17,97.71428571428571,94.0,684.0,1316.0,18.598515045689798,112.0,94.0,2043.0,1.4896161107614851,24.22368421052632,12,5,Normal,0,683.0,1303.0
2024-12-29,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2283,84,5,1589,0,15.288,24.456,0,82.47,97,0.97,17,97.57142857142857,93.07142857142857,683.0,1303.0,18.715921411613753,76.0,85.0,2367.0,1.4367526746381372,23.398243045387996,12,6,Normal,0,647.0,1324.0
2024-12-30,SKU_11,Antibiotico_Amplio_Espectro,Medicamento Oncologico,2677,95,5,1589,489,15.288,24.456,0,82.58,100,1.0,18,92.42857142857143,94.57142857142857,647.0,1324.0,11.588171308955559,84.0,131.0,2283.0,1.68470736312146,28.9629057187017,12,0,Normal,0,,
2024-01-01,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3997,102,7,1479,0,11.762,15.820000000000002,0,97.15,50,0.5,9,102.0,102.0,102.0,102.0,0.0,102.0,102.0,3997.0,2.702501690331305,39.18627450980392,1,0,Normal,0,,
2024-01-02,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3897,100,7,1479,0,11.762,15.820000000000002,0,93.21,53,0.53,10,101.0,101.0,202.0,202.0,1.4142135623730951,102.0,100.0,3997.0,2.634888438133874,38.584158415841586,1,1,Normal,0,,
2024-01-03,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3809,88,7,1479,0,11.762,15.820000000000002,1,91.79,53,0.53,10,96.66666666666667,96.66666666666667,290.0,290.0,7.571877794400367,100.0,88.0,3897.0,2.575388776200135,39.40344827586207,1,2,Normal,0,,
2024-01-04,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3712,97,7,1479,0,11.762,15.820000000000002,0,101.14,52,0.52,9,96.75,96.75,387.0,387.0,6.184658438426492,88.0,97.0,3809.0,2.5098039215686274,38.366925064599485,1,3,Normal,0,,
2024-01-05,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3600,112,7,1479,0,11.762,15.820000000000002,0,118.91,49,0.49,9,99.8,99.8,499.0,499.0,8.671793355471522,97.0,112.0,3712.0,2.4340770791075053,36.07214428857716,1,4,Normal,0,,
2024-01-06,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3468,132,7,1479,0,11.762,15.820000000000002,1,131.36,48,0.48,9,105.16666666666667,105.16666666666667,631.0,631.0,15.263245613783026,112.0,132.0,3600.0,2.3448275862068964,32.97622820919176,1,5,Normal,0,,
2024-01-07,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3333,135,7,1479,0,11.762,15.820000000000002,0,130.63,49,0.49,9,109.42857142857143,109.42857142857143,766.0,766.0,17.9244446018758,132.0,135.0,3468.0,2.253549695740365,30.458224543080938,1,6,Normal,0,767.0,
2024-01-08,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3230,103,7,1479,0,11.762,15.820000000000002,0,105.72,51,0.51,9,109.57142857142857,108.625,767.0,869.0,17.859237972331886,135.0,102.0,3333.0,2.1839080459770117,29.478487614080834,1,0,Normal,0,751.0,
2024-01-09,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3146,84,7,1479,0,11.762,15.820000000000002,0,86.09,54,0.54,10,107.28571428571429,105.88888888888889,751.0,953.0,20.163616455671555,103.0,100.0,3230.0,2.1271129141311698,29.323568575233022,1,1,Normal,0,787.0,
2024-01-10,SKU_12,Analgesico_Opioide,Medicamento Oncologico,3022,124,7,1479,0,11.762,15.820000000000002,1,135.78,54,0.54,10,112.42857142857143,107.7,787.0,1077.0,18.981193700231675,84.0,88.0,3146.0,2.0432724814063556,26.87928843710292,1,2,Normal,0,782.0,
2024-01-11,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2930,92,7,1479,0,11.762,15.820000000000002,0,80.64,53,0.53,10,111.71428571428571,106.27272727272727,782.0,1169.0,19.737563896576216,124.0,97.0,3022.0,1.9810682893847193,26.22762148337596,1,3,Normal,0,791.0,
2024-01-12,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2809,121,7,1479,0,11.762,15.820000000000002,0,121.18,50,0.5,9,113.0,107.5,791.0,1290.0,20.049937655763433,92.0,112.0,2930.0,1.8992562542258282,24.858407079646017,1,4,Normal,0,758.0,
2024-01-13,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2710,99,7,1479,0,11.762,15.820000000000002,1,104.38,49,0.49,9,108.28571428571429,106.84615384615384,758.0,1389.0,18.67006771737662,121.0,132.0,2809.0,1.8323191345503718,25.026385224274406,1,5,Normal,0,736.0,
2024-01-14,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2597,113,7,1479,0,11.762,15.820000000000002,1,108.56,50,0.5,9,105.14285714285714,107.28571428571429,736.0,1502.0,14.89327109165491,99.0,135.0,2710.0,1.7559161595672752,24.699728260869566,1,6,Normal,0,748.0,1515.0
2024-01-15,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2482,115,7,1479,0,11.762,15.820000000000002,0,109.65,52,0.52,9,106.85714285714286,108.21428571428571,748.0,1515.0,15.290831364236672,113.0,103.0,2597.0,1.6781609195402298,23.227272727272727,1,0,Normal,0,802.0,1553.0
2024-01-16,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2344,138,7,1479,0,11.762,15.820000000000002,1,132.75,55,0.55,10,114.57142857142857,110.92857142857143,802.0,1553.0,15.458084646953562,115.0,84.0,2482.0,1.5848546315077756,20.458852867830423,1,1,Normal,0,810.0,1597.0
2024-01-17,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2212,132,7,1479,0,11.762,15.820000000000002,1,120.25,55,0.55,10,115.71428571428571,114.07142857142857,810.0,1597.0,16.529915161249185,138.0,124.0,2344.0,1.495605138607167,19.11604938271605,1,2,Normal,0,834.0,1616.0
2024-01-18,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2360,116,7,1479,264,11.762,15.820000000000002,0,106.92,54,0.54,10,119.14285714285714,115.42857142857143,834.0,1616.0,12.876704695283042,132.0,92.0,2212.0,1.5956727518593645,19.808153477218227,1,3,Normal,0,821.0,1612.0
2024-01-19,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2252,108,7,1479,0,11.762,15.820000000000002,1,103.3,51,0.51,9,117.28571428571429,115.14285714285714,821.0,1612.0,13.487207342691905,116.0,121.0,2360.0,1.5226504394861393,19.20097442143727,1,4,Normal,0,844.0,1602.0
2024-01-20,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2615,122,7,1479,485,11.762,15.820000000000002,1,123.89999999999999,50,0.5,9,120.57142857142857,114.42857142857143,844.0,1602.0,10.829852920779434,108.0,99.0,2252.0,1.7680865449628127,21.688388625592417,1,5,Normal,0,845.0,1581.0
2024-01-21,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2501,114,7,1479,0,11.762,15.820000000000002,0,131.73,51,0.51,9,120.71428571428571,112.92857142857143,845.0,1581.0,10.719363875937903,122.0,113.0,2615.0,1.6910074374577417,20.71834319526627,1,6,Normal,0,871.0,1619.0
2024-01-22,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2360,141,7,1479,0,11.762,15.820000000000002,1,143.21,53,0.53,10,124.42857142857143,115.64285714285714,871.0,1619.0,12.726051271010249,114.0,115.0,2501.0,1.5956727518593645,18.96670493685419,1,0,Normal,0,867.0,1669.0
2024-01-23,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2226,134,7,1479,0,11.762,15.820000000000002,1,136.4,55,0.55,10,123.85714285714286,119.21428571428571,867.0,1669.0,12.088955998880042,141.0,138.0,2360.0,1.5050709939148073,17.972318339100344,1,1,Normal,0,863.0,1673.0
2024-01-24,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2098,128,7,1479,0,11.762,15.820000000000002,0,115.85,56,0.56,10,123.28571428571429,119.5,863.0,1673.0,11.729084728632033,134.0,132.0,2226.0,1.418526031102096,17.017381228273464,1,2,Normal,0,884.0,1718.0
2024-01-25,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2329,137,7,1479,368,11.762,15.820000000000002,1,134.84,55,0.55,10,126.28571428571429,122.71428571428571,884.0,1718.0,12.229939843328308,128.0,116.0,2098.0,1.5747126436781609,18.44230769230769,1,3,Normal,0,891.0,1712.0
2024-01-26,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2461,115,7,1479,247,11.762,15.820000000000002,1,116.45,52,0.52,9,127.28571428571429,122.28571428571429,891.0,1712.0,10.672617387724653,137.0,108.0,2329.0,1.6639621365787693,19.334455667789,1,4,Normal,0,909.0,1753.0
2024-01-27,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2321,140,7,1479,0,11.762,15.820000000000002,1,130.89,51,0.51,9,129.85714285714286,125.21428571428571,909.0,1753.0,11.334733807028348,115.0,122.0,2461.0,1.5693035835023665,17.873487348734873,1,5,Normal,0,900.0,1745.0
2024-01-28,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2216,105,7,1479,0,11.762,15.820000000000002,1,112.91,51,0.51,9,128.57142857142858,124.64285714285714,900.0,1745.0,13.697410252272087,140.0,114.0,2321.0,1.4983096686950643,17.235555555555553,1,6,Normal,0,868.0,1739.0
2024-01-29,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2493,109,7,1479,386,11.762,15.820000000000002,0,119.17,54,0.54,10,124.0,124.21428571428571,868.0,1739.0,14.1891977691952,105.0,141.0,2216.0,1.6855983772819472,20.10483870967742,1,0,Normal,0,852.0,1719.0
2024-01-30,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2375,118,7,1479,0,11.762,15.820000000000002,0,109.76,56,0.56,10,121.71428571428571,122.78571428571429,852.0,1719.0,13.585706774821439,109.0,134.0,2493.0,1.605814739688979,19.512910798122068,1,1,Normal,0,852.0,1715.0
2024-01-31,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2247,128,7,1479,0,11.762,15.820000000000002,0,122.28999999999999,57,0.57,10,121.71428571428571,122.5,852.0,1715.0,13.585706774821439,118.0,128.0,2375.0,1.5192697768762677,18.461267605633804,1,2,Normal,0,833.0,1717.0
2024-02-01,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2537,118,7,1479,408,11.762,15.820000000000002,0,117.49000000000001,56,0.56,10,119.0,122.64285714285714,833.0,1717.0,11.803954139750536,128.0,137.0,2247.0,1.7153482082488167,21.319327731092436,2,3,Normal,0,856.0,1747.0
2024-02-02,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2399,138,7,1479,0,11.762,15.820000000000002,1,134.87,53,0.53,10,122.28571428571429,124.78571428571429,856.0,1747.0,13.573433435873762,118.0,115.0,2537.0,1.6220419202163625,19.617990654205606,2,4,Normal,0,857.0,1766.0
2024-02-03,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2258,141,7,1479,0,11.762,15.820000000000002,1,130.64,52,0.52,9,122.42857142857143,126.14285714285714,857.0,1766.0,13.794408805226661,138.0,140.0,2399.0,1.526707234617985,18.44340723453909,2,5,Normal,0,901.0,1801.0
2024-02-04,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2109,149,7,1479,0,11.762,15.820000000000002,0,148.07,52,0.52,9,128.71428571428572,128.64285714285714,901.0,1801.0,14.53403231171913,141.0,105.0,2258.0,1.4259634888438133,16.385127635960043,2,6,Normal,0,920.0,1788.0
2024-02-05,SKU_12,Analgesico_Opioide,Medicamento Oncologico,1981,128,7,1479,0,11.762,15.820000000000002,0,123.44,55,0.55,10,131.42857142857142,127.71428571428571,920.0,1788.0,11.745313148332036,149.0,109.0,2109.0,1.339418526031102,15.072826086956523,2,0,Normal,0,926.0,1778.0
2024-02-06,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2271,124,7,1479,414,11.762,15.820000000000002,0,119.76,57,0.57,10,132.28571428571428,127.0,926.0,1778.0,10.78137724217531,128.0,118.0,1981.0,1.5354969574036512,17.167386609071276,2,1,Normal,0,930.0,1782.0
2024-02-07,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2139,132,7,1479,0,11.762,15.820000000000002,0,127.13,58,0.58,10,132.85714285714286,127.28571428571429,930.0,1782.0,10.621182787690094,124.0,128.0,2271.0,1.4462474645030425,16.099999999999998,2,2,Normal,0,945.0,1778.0
2024-02-08,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2297,133,7,1479,291,11.762,15.820000000000002,1,130.71,57,0.57,10,135.0,127.0,945.0,1778.0,8.406346808612355,132.0,118.0,2139.0,1.553076402974983,17.014814814814816,2,3,Normal,0,963.0,1819.0
2024-02-09,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2543,156,7,1479,402,11.762,15.820000000000002,0,147.93,54,0.54,10,137.57142857142858,129.92857142857142,963.0,1819.0,11.616900660347467,133.0,138.0,2297.0,1.7194050033806627,18.484942886812043,2,4,Normal,0,972.0,1829.0
2024-02-10,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2393,150,7,1479,0,11.762,15.820000000000002,1,145.88,53,0.53,10,138.85714285714286,130.64285714285714,972.0,1829.0,12.522360951894184,156.0,141.0,2543.0,1.6179851250845165,17.233539094650205,2,5,Normal,0,956.0,1857.0
2024-02-11,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2260,133,7,1479,0,11.762,15.820000000000002,0,141.73,53,0.53,10,136.57142857142858,132.64285714285714,956.0,1857.0,11.801936887041668,150.0,149.0,2393.0,1.5280594996619337,16.548117154811713,2,6,Normal,0,949.0,1869.0
2024-02-12,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2139,121,7,1479,0,11.762,15.820000000000002,0,114.19,56,0.56,10,135.57142857142858,133.5,949.0,1869.0,12.895181824453456,133.0,128.0,2260.0,1.4462474645030425,15.777660695468914,2,0,Normal,0,971.0,1897.0
2024-02-13,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2343,146,7,1479,350,11.762,15.820000000000002,0,146.73,58,0.58,10,138.71428571428572,135.5,971.0,1897.0,12.270755012281397,121.0,124.0,2139.0,1.5841784989858012,16.890834191555097,2,1,Normal,0,991.0,1921.0
2024-02-14,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2621,152,7,1479,430,11.762,15.820000000000002,1,149.71,59,0.59,11,141.57142857142858,137.21428571428572,991.0,1921.0,12.765280292746468,146.0,132.0,2343.0,1.7721433400946585,18.513622603430875,2,2,Normal,0,993.0,1938.0
2024-02-15,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2486,135,7,1479,0,11.762,15.820000000000002,0,140.25,58,0.58,10,141.85714285714286,138.42857142857142,993.0,1938.0,12.562226069034269,152.0,133.0,2621.0,1.680865449628127,17.52467270896274,2,3,Normal,0,964.0,1927.0
2024-02-16,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2359,127,7,1479,0,11.762,15.820000000000002,0,120.97,55,0.55,10,137.71428571428572,137.64285714285714,964.0,1927.0,11.884363476353947,135.0,156.0,2486.0,1.5949966193373901,17.12966804979253,2,4,Normal,0,956.0,1928.0
2024-02-17,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2217,142,7,1479,0,11.762,15.820000000000002,0,138.93,54,0.54,10,136.57142857142858,137.71428571428572,956.0,1928.0,10.845231561338286,127.0,150.0,2359.0,1.4989858012170385,16.23326359832636,2,5,Normal,0,950.0,1906.0
2024-02-18,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2090,127,7,1479,0,11.762,15.820000000000002,0,138.38,54,0.54,10,135.71428571428572,136.14285714285714,950.0,1906.0,11.397577019031823,142.0,133.0,2217.0,1.4131169709263016,15.399999999999999,2,6,Normal,0,976.0,1925.0
2024-02-19,SKU_12,Analgesico_Opioide,Medicamento Oncologico,1943,147,7,1479,0,11.762,15.820000000000002,0,146.74,57,0.57,10,139.42857142857142,137.5,976.0,1925.0,9.947481136065617,127.0,121.0,2090.0,1.3137254901960784,13.935450819672132,2,0,Normal,0,968.0,1939.0
2024-02-20,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2514,138,7,1479,709,11.762,15.820000000000002,0,142.51,59,0.59,11,138.28571428571428,138.5,968.0,1939.0,9.516902257112287,147.0,146.0,1943.0,1.6997971602434077,18.179752066115704,2,1,Normal,0,961.0,1952.0
2024-02-21,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2369,145,7,1479,0,11.762,15.820000000000002,1,144.92,60,0.6,11,137.28571428571428,139.42857142857142,961.0,1952.0,8.097618697581963,138.0,152.0,2514.0,1.6017579445571333,17.25598335067638,2,2,Normal,0,965.0,1958.0
2024-02-22,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2230,139,7,1479,0,11.762,15.820000000000002,0,130.62,59,0.59,11,137.85714285714286,139.85714285714286,965.0,1958.0,8.050436249640402,145.0,135.0,2369.0,1.5077755240027044,16.17616580310881,2,3,Normal,0,997.0,1961.0
2024-02-23,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2071,159,7,1479,0,11.762,15.820000000000002,0,164.64,56,0.56,10,142.42857142857142,140.07142857142858,997.0,1961.0,9.761440174775162,139.0,127.0,2230.0,1.4002704530087897,14.540621865596792,2,4,Normal,0,1002.0,1958.0
2024-02-24,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2412,147,7,1479,488,11.762,15.820000000000002,1,157.71,55,0.55,10,143.14285714285714,139.85714285714286,1002.0,1958.0,9.906707684334759,159.0,142.0,2071.0,1.6308316430020284,16.850299401197606,2,5,Normal,0,1017.0,1967.0
2024-02-25,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2270,142,7,1479,0,11.762,15.820000000000002,0,145.57,55,0.55,10,145.28571428571428,140.5,1017.0,1967.0,7.0406980173437805,147.0,127.0,2412.0,1.5348208248816768,15.624385447394298,2,6,Normal,0,993.0,1969.0
2024-02-26,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2451,123,7,1479,304,11.762,15.820000000000002,0,112.83000000000001,58,0.58,10,141.85714285714286,140.64285714285714,993.0,1969.0,10.86935403521559,142.0,147.0,2270.0,1.6572008113590264,17.27794561933535,2,0,Normal,0,997.0,1965.0
2024-02-27,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2309,142,7,1479,0,11.762,15.820000000000002,0,142.29,60,0.6,11,142.42857142857142,140.35714285714286,997.0,1965.0,10.737118528064899,123.0,138.0,2451.0,1.5611899932386748,16.211634904714145,2,1,Normal,0,984.0,1945.0
2024-02-28,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2601,132,7,1479,424,11.762,15.820000000000002,0,142.23,61,0.61,11,140.57142857142858,138.92857142857142,984.0,1945.0,11.326328367379901,142.0,145.0,2309.0,1.7586206896551724,18.503048780487802,2,2,Normal,0,986.0,1951.0
2024-02-29,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2460,141,7,1479,0,11.762,15.820000000000002,1,134.53,59,0.59,11,140.85714285714286,139.35714285714286,986.0,1951.0,11.305287427107908,132.0,139.0,2601.0,1.6632860040567952,17.46450304259635,2,3,Normal,0,976.0,1973.0
2024-03-01,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2311,149,7,1479,0,11.762,15.820000000000002,0,151.37,57,0.57,10,139.42857142857142,140.92857142857142,976.0,1973.0,9.034326074425694,141.0,159.0,2460.0,1.5625422582826234,16.574795081967213,3,4,Normal,0,974.0,1976.0
2024-03-02,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2166,145,7,1479,0,11.762,15.820000000000002,1,140.76,56,0.56,10,139.14285714285714,141.14285714285714,974.0,1976.0,8.783100656536817,149.0,147.0,2311.0,1.4645030425963488,15.566735112936346,3,5,Normal,0,972.0,1989.0
2024-03-03,SKU_12,Analgesico_Opioide,Medicamento Oncologico,2445,140,7,1479,419,11.762,15.820000000000002,0,131.72,56,0.56,10,138.85714285714286,142.07142857142858,972.0,1989.0,8.706866474772895,145.0,142.0,2166.0,1.6531440162271804,17.608024691358025,3,6,Normal,0,1015.0,2008.0
