Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
2024-08-28,alimentos,374,21.85,12,2.19,0,1,262.20000000000005,1.4263920671243324,2
2024-08-29,alimentos,361,17.79,12,1.26,0,1,213.48,1.6910249203672476,2
2024-08-30,alimentos,343,20.35,12,2.69,0,1,244.20000000000002,1.4045864045864045,2
2024-08-31,alimentos,341,14.73,12,0.0,0,1,176.76,1.9291694953609415,2
2024-09-01,alimentos,328,21.34,12,0.7,0,1,256.08,1.280849734457982,2
2024-09-02,alimentos,320,20.32,12,2.79,0,1,243.84,1.3123359580052494,2
2024-09-03,alimentos,305,17.4,12,0.0,0,1,208.79999999999998,1.4607279693486592,2
2024-09-04,alimentos,299,19.82,12,3.03,0,1,237.84,1.2571476622939792,2
2024-09-05,alimentos,283,20.77,12,0.08,0,1,249.24,1.135451773391109,2
2024-09-06,alimentos,273,17.02,12,2.17,0,1,204.24,1.336662749706228,2
2024-09-07,alimentos,273,19.46,12,2.23,0,1,233.52,1.169064748201439,2
2024-09-08,alimentos,271,15.07,12,0.25,0,1,180.84,1.4985622649856227,2
2024-09-09,alimentos,247,31.83,12,0.67,0,1,381.96,0.6466645722065139,2
2024-09-10,alimentos,237,25.4,12,0.0,0,1,304.79999999999995,0.7775590551181103,2
2024-09-11,alimentos,212,21.47,12,0.0,0,1,257.64,0.8228535941623972,2
2024-09-12,alimentos,624,25.96,12,0.81,0,1,311.52,2.0030816640986133,2
2024-09-13,alimentos,616,10.2,12,2.95,0,1,122.39999999999999,5.032679738562092,1
2024-09-14,alimentos,605,7.31,12,0.24,0,1,87.72,6.896944824441404,0
2024-09-15,alimentos,595,18.1,12,0.0,0,1,217.20000000000002,2.7394106813996313,1
2024-09-16,alimentos,574,13.21,12,0.0,0,1,158.52,3.6209941963159222,1
2024-09-17,alimentos,562,18.92,12,0.0,0,1,227.04000000000002,2.475334742776603,1
2024-09-18,alimentos,555,21.13,12,0.0,0,1,253.56,2.1888310459062943,2
2024-09-19,alimentos,536,24.7,12,0.0,0,1,296.4,1.8083670715249665,2
2024-09-20,alimentos,525,14.41,12,0.0,0,1,172.92000000000002,3.0360860513532266,1
2024-09-21,alimentos,517,22.1,12,0.0,0,1,265.20000000000005,1.9494720965309198,2
2024-09-22,alimentos,505,20.17,12,4.72,0,1,242.04000000000002,2.0864319947116177,2
2024-09-23,alimentos,492,21.84,12,3.95,0,1,262.08,1.8772893772893775,2
2024-09-24,alimentos,484,17.5,12,0.0,0,1,210.0,2.3047619047619046,1
2024-09-25,alimentos,473,27.02,12,0.7,0,1,324.24,1.4587959536146065,2
2024-09-26,alimentos,465,19.58,12,0.0,0,1,234.95999999999998,1.9790602655771197,2
2024-09-27,alimentos,456,28.97,12,0.29,0,1,347.64,1.3117017604418364,2
2024-09-28,alimentos,445,16.15,12,1.4,0,1,193.79999999999998,2.296181630546956,1
2024-09-29,alimentos,432,23.81,12,0.98,0,1,285.71999999999997,1.5119697606047882,2
2024-09-30,alimentos,419,19.8,12,2.56,0,1,237.60000000000002,1.7634680134680134,2
2024-10-01,alimentos,408,18.46,12,0.0,0,1,221.52,1.8418201516793065,2
2024-10-02,alimentos,401,23.26,12,0.63,0,1,279.12,1.4366580682143881,2
2024-10-03,alimentos,392,18.6,12,0.0,0,1,223.20000000000002,1.7562724014336917,2
2024-10-04,alimentos,377,6.79,12,0.92,0,1,81.48,4.626902307314678,1
2024-10-05,alimentos,370,4.79,12,0.0,0,1,57.480000000000004,6.437021572720946,0
2024-10-06,alimentos,357,26.46,12,0.0,0,1,317.52,1.1243386243386244,2
2024-10-07,alimentos,356,26.25,12,3.14,0,1,315.0,1.1301587301587301,2
2024-10-08,alimentos,343,29.54,12,3.17,0,1,354.48,0.9676145339652448,2
2024-10-09,alimentos,328,20.01,12,0.0,0,1,240.12,1.365983674829252,2
2024-10-10,alimentos,321,13.64,12,4.03,0,1,163.68,1.9611436950146626,2
2024-10-11,alimentos,306,18.0,12,2.05,0,1,216.0,1.4166666666666667,2
2024-10-12,alimentos,293,20.16,12,1.56,0,1,241.92000000000002,1.2111441798941798,2
2024-10-13,alimentos,287,15.06,12,0.0,0,1,180.72,1.588092076139885,2
2024-10-14,alimentos,286,28.34,12,4.24,0,1,340.08,0.8409785932721713,2
2024-10-15,alimentos,278,31.3,12,2.06,0,1,375.6,0.7401490947816826,2
2024-10-16,alimentos,261,22.49,12,0.0,0,1,269.88,0.9670964873277013,2
2024-10-17,alimentos,241,20.05,12,0.0,0,1,240.60000000000002,1.0016625103906898,2
2024-10-18,alimentos,225,13.63,12,0.0,0,1,163.56,1.3756419662509172,2
2024-10-19,alimentos,518,27.83,12,0.91,0,1,333.96,1.5510839621511558,2
2024-10-20,alimentos,511,20.48,12,0.17,0,1,245.76,2.079264322916667,2
2024-10-21,alimentos,508,18.65,12,3.59,0,1,223.79999999999998,2.2698838248436104,1
2024-10-22,alimentos,499,22.51,12,0.0,0,1,270.12,1.8473271138753147,2
2024-10-23,alimentos,490,17.17,12,1.21,0,1,206.04000000000002,2.378178994370025,1
2024-10-24,alimentos,489,20.83,12,2.69,0,1,249.95999999999998,1.9563130100816133,2
2024-10-25,alimentos,479,12.89,12,0.0,0,1,154.68,3.0967158003620376,1
2024-10-26,alimentos,473,25.54,12,1.82,0,1,306.48,1.5433307230488122,2
2024-10-27,alimentos,471,19.58,12,0.57,0,1,234.95999999999998,2.004596527068437,2
2024-10-28,alimentos,458,25.89,12,0.0,0,1,310.68,1.4741856572679284,2
2024-10-29,alimentos,450,19.09,12,0.0,0,1,229.07999999999998,1.964379256155055,2
2024-10-30,alimentos,440,19.42,12,1.51,0,1,233.04000000000002,1.888087881908685,2
2024-10-31,alimentos,430,14.04,12,0.0,0,1,168.48,2.5522317188983856,1
2024-11-01,alimentos,424,23.9,12,0.0,0,1,286.79999999999995,1.478382147838215,2
2024-11-02,alimentos,409,15.72,12,3.4,0,1,188.64000000000001,2.1681509754028836,2
2024-11-03,alimentos,387,17.67,12,0.54,0,1,212.04000000000002,1.825127334465195,2
2024-11-04,alimentos,374,20.11,12,1.09,0,1,241.32,1.5498093817337975,2
2024-11-05,alimentos,357,20.71,12,4.5,0,1,248.52,1.4365041042974407,2
2024-11-06,alimentos,355,11.57,12,0.94,0,1,138.84,2.556900028810141,1
2024-11-07,alimentos,347,18.95,12,0.0,0,1,227.39999999999998,1.5259454705364996,2
2024-11-08,alimentos,337,24.08,12,3.14,0,1,288.96,1.1662513842746403,2
2024-11-09,alimentos,330,18.21,12,0.74,0,1,218.52,1.5101592531576056,2
2024-11-10,alimentos,322,18.98,12,0.0,0,1,227.76,1.4137688795223042,2
2024-11-11,alimentos,301,20.91,12,0.0,0,1,250.92000000000002,1.1995855252670173,2
2024-11-12,alimentos,290,19.47,12,0.03,0,1,233.64,1.2412258174970041,2
2024-11-13,alimentos,276,14.95,12,2.5,0,1,179.39999999999998,1.5384615384615385,2
2024-11-14,alimentos,266,19.92,12,0.0,0,1,239.04000000000002,1.112784471218206,2
2024-11-15,alimentos,256,25.07,12,0.94,0,1,300.84000000000003,0.8509506714532641,2
2024-11-16,alimentos,242,14.84,12,0.0,0,1,178.07999999999998,1.3589398023360288,2
2024-11-17,alimentos,231,18.23,12,3.45,0,1,218.76,1.0559517279210093,2
2024-11-18,alimentos,669,13.19,12,0.0,0,1,158.28,4.2266868840030325,1
2024-11-19,alimentos,661,24.81,12,0.0,0,1,297.71999999999997,2.220206905817547,1
2024-11-20,alimentos,646,19.64,12,0.0,0,1,235.68,2.7410047522063814,1
2024-11-21,alimentos,635,15.85,12,0.0,0,1,190.2,3.338590956887487,1
2024-11-22,alimentos,617,20.56,12,1.65,0,1,246.71999999999997,2.5008106355382624,1
2024-11-23,alimentos,613,14.08,12,1.96,0,1,168.96,3.6280776515151514,1
2024-11-24,alimentos,593,14.93,12,1.89,0,1,179.16,3.309890600580487,1
2024-11-25,alimentos,577,12.8,12,1.98,0,1,153.60000000000002,3.756510416666666,1
2024-11-26,alimentos,569,14.77,12,0.0,0,1,177.24,3.210336267208305,1
2024-11-27,alimentos,562,26.89,12,1.11,0,1,322.68,1.7416635676211727,2
2024-11-28,alimentos,558,16.43,12,3.36,0,1,197.16,2.8301886792452833,1
2024-11-29,alimentos,539,22.43,12,0.0,0,1,269.15999999999997,2.0025263783623126,2
2024-11-30,alimentos,522,15.92,12,2.76,0,1,191.04,2.732412060301508,1
2024-12-01,alimentos,511,23.9,12,0.28,0,1,286.79999999999995,1.781729428172943,2
2024-12-02,alimentos,490,14.97,12,0.35,0,1,179.64000000000001,2.727677577376976,1
2024-12-03,alimentos,472,20.3,12,0.0,0,1,243.60000000000002,1.9376026272577995,2
2024-12-04,alimentos,460,20.36,12,0.0,0,1,244.32,1.8827766863130322,2
2024-12-05,alimentos,444,31.74,12,3.17,0,1,380.88,1.1657214870825456,2
2024-12-06,alimentos,417,23.25,12,0.0,0,1,279.0,1.4946236559139785,2
2024-12-07,alimentos,394,17.14,12,4.39,0,1,205.68,1.9155970439517698,2
2024-12-08,alimentos,379,23.53,12,0.27,0,1,282.36,1.3422581102139113,2
2024-12-09,alimentos,367,30.79,12,3.3,0,1,369.48,0.9932878640251164,2
2024-12-10,alimentos,358,11.95,12,0.62,0,1,143.39999999999998,2.496513249651325,1
2024-12-11,alimentos,341,15.89,12,0.0,0,1,190.68,1.7883364799664359,2
2024-12-12,alimentos,329,18.92,12,0.0,0,1,227.04000000000002,1.4490838618745594,2
2024-12-13,alimentos,308,18.01,12,0.0,0,1,216.12,1.425134184712197,2
2024-12-14,alimentos,294,18.44,12,0.0,0,1,221.28000000000003,1.328633405639913,2
2024-12-15,alimentos,270,13.58,12,0.0,0,1,162.96,1.6568483063328423,2
2024-12-16,alimentos,257,27.12,12,0.0,0,1,325.44,0.7897000983284169,2
2024-12-17,alimentos,231,12.99,12,1.82,0,1,155.88,1.4819091608929946,2
2024-12-18,alimentos,634,19.1,12,5.85,0,1,229.20000000000002,2.7661431064572426,1
2024-12-19,alimentos,617,25.33,12,1.01,0,1,303.96,2.029872351625214,2
2024-12-20,alimentos,600,19.95,12,0.0,0,1,239.39999999999998,2.5062656641604013,1
2024-12-21,alimentos,581,15.2,12,0.0,0,1,182.39999999999998,3.18530701754386,1
2024-12-22,alimentos,562,13.36,12,4.56,0,1,160.32,3.505489021956088,1
2024-12-23,alimentos,549,18.95,12,2.73,0,1,227.39999999999998,2.41424802110818,1
2024-12-24,alimentos,533,16.31,12,0.0,0,1,195.71999999999997,2.723278152462702,1
2024-12-25,alimentos,514,21.13,12,1.22,0,1,253.56,2.027133617289793,2
2024-12-26,alimentos,489,13.09,12,0.0,0,1,157.07999999999998,3.1130634071810546,1
2024-12-27,alimentos,467,24.17,12,0.0,0,1,290.04,1.610122741690801,2
2024-12-28,alimentos,445,20.68,12,0.0,0,1,248.16,1.7931979368149582,2
2024-12-29,alimentos,435,21.05,12,2.32,0,1,252.60000000000002,1.72209026128266,2
2024-12-30,alimentos,412,27.31,12,1.33,0,1,327.71999999999997,1.2571707555230076,2
2024-01-01,alimentos,957,17.91,8,0.17,0,1,143.28,6.6792294807370185,0
2024-01-02,alimentos,932,16.47,8,1.9,0,1,131.76,7.073466909532484,0
2024-01-03,alimentos,910,17.36,8,0.0,0,1,138.88,6.55241935483871,0
2024-01-04,alimentos,896,19.54,8,3.09,1,1,156.32,5.731832139201638,0
2024-01-05,alimentos,873,19.65,8,0.0,0,1,157.2,5.553435114503817,1
2024-01-06,alimentos,853,15.95,8,0.0,0,1,127.6,6.684952978056427,0
2024-01-07,alimentos,814,9.98,8,2.19,0,1,79.84,10.195390781563125,0
2024-01-08,alimentos,796,17.3,8,2.04,0,1,138.4,5.7514450867052025,0
2024-01-09,alimentos,775,21.9,8,0.0,0,1,175.2,4.42351598173516,1
2024-01-10,alimentos,766,20.78,8,0.0,0,1,166.24,4.607795957651588,1
2024-01-11,alimentos,746,26.1,8,1.63,0,1,208.8,3.5727969348659,1
2024-01-12,alimentos,728,29.88,8,3.47,0,1,239.04,3.0455153949129854,1
2024-01-13,alimentos,702,24.3,8,2.4,1,1,194.4,3.611111111111111,1
2024-01-14,alimentos,675,27.01,8,0.0,0,1,216.08,3.123843021103295,1
2024-01-15,alimentos,656,23.93,8,0.0,0,1,191.44,3.4266610948600085,1
2024-01-16,alimentos,640,28.65,8,0.0,0,1,229.2,2.7923211169284468,1
2024-01-17,alimentos,614,29.35,8,3.43,0,1,234.8,2.614991482112436,1
2024-01-18,alimentos,592,24.86,8,0.48,0,1,198.88,2.9766693483507645,1
2024-01-19,alimentos,567,23.63,8,0.0,0,1,189.04,2.9993652137113838,1
2024-01-20,alimentos,539,19.07,8,1.15,0,1,152.56,3.5330361824855796,1
2024-01-21,alimentos,516,19.89,8,1.55,0,1,159.12,3.2428355957767723,1
2024-01-22,alimentos,501,18.81,8,0.0,1,1,150.48,3.3293460925039873,1
2024-01-23,alimentos,478,23.21,8,1.16,0,1,185.68,2.5743214131839722,1
2024-01-24,alimentos,455,16.5,8,0.8,0,1,132.0,3.446969696969697,1
2024-01-25,alimentos,421,19.14,8,3.88,0,1,153.12,2.7494775339602926,1
2024-01-26,alimentos,397,8.32,8,0.67,0,1,66.56,5.964543269230769,0
2024-01-27,alimentos,377,28.72,8,1.41,0,1,229.76,1.6408426183844012,2
2024-01-28,alimentos,357,19.4,8,0.0,1,1,155.2,2.300257731958763,1
2024-01-29,alimentos,618,22.38,8,0.0,0,1,179.04,3.4517426273458445,1
2024-01-30,alimentos,590,27.39,8,1.52,0,1,219.12,2.69258853596203,1
2024-01-31,alimentos,568,21.6,8,0.0,0,1,172.8,3.2870370370370368,1
2024-02-01,alimentos,542,27.32,8,1.27,0,1,218.56,2.4798682284040994,1
2024-02-02,alimentos,506,14.29,8,0.12,1,1,114.32,4.426172148355493,1
2024-02-03,alimentos,468,32.09,8,1.83,0,1,256.72,1.8229978186350886,2
2024-02-04,alimentos,449,25.54,8,0.0,0,1,204.32,2.197533281127643,2
2024-02-05,alimentos,422,21.15,8,3.49,0,1,169.2,2.494089834515367,1
2024-02-06,alimentos,399,27.23,8,0.0,0,1,217.84,1.8316195372750643,2
2024-02-07,alimentos,370,14.26,8,4.18,0,1,114.08,3.2433380084151473,1
2024-02-08,alimentos,346,18.66,8,0.75,0,1,149.28,2.317792068595927,1
2024-02-09,alimentos,671,27.32,8,1.63,0,1,218.56,3.070095168374817,1
2024-02-10,alimentos,651,10.76,8,0.51,0,1,86.08,7.562732342007435,0
2024-02-11,alimentos,620,22.9,8,0.76,0,1,183.2,3.3842794759825328,1
2024-02-12,alimentos,599,22.76,8,0.0,0,1,182.08,3.2897627416520208,1
2024-02-13,alimentos,569,29.95,8,1.85,0,1,239.6,2.3747913188647747,1
2024-02-14,alimentos,541,12.19,8,1.49,0,1,97.52,5.547579983593109,1
2024-02-15,alimentos,518,28.15,8,1.45,0,1,225.2,2.3001776198934283,1
2024-02-16,alimentos,489,17.3,8,3.59,0,1,138.4,3.533236994219653,1
2024-02-17,alimentos,469,17.86,8,0.0,0,1,142.88,3.282474804031355,1
2024-02-18,alimentos,441,13.99,8,0.76,0,1,111.92,3.940314510364546,1
2024-02-19,alimentos,414,14.66,8,0.0,0,1,117.28,3.530013642564802,1
2024-02-20,alimentos,380,22.12,8,2.94,0,1,176.96,2.1473779385171787,2
2024-02-21,alimentos,353,14.54,8,2.06,0,1,116.32,3.034731774415406,1
2024-02-22,alimentos,692,23.8,8,0.13,0,1,190.4,3.634453781512605,1
2024-02-23,alimentos,664,16.79,8,2.38,0,1,134.32,4.9434187016081,1
2024-02-24,alimentos,634,14.03,8,1.6,0,1,112.24,5.648610121168924,0
2024-02-25,alimentos,599,17.46,8,0.0,0,1,139.68,4.288373424971363,1
2024-02-26,alimentos,574,21.78,8,1.91,0,1,174.24,3.2943067033976123,1
2024-02-27,alimentos,540,18.71,8,0.0,0,1,149.68,3.607696419027258,1
2024-02-28,alimentos,502,20.27,8,0.92,0,1,162.16,3.09570794277257,1
2024-02-29,alimentos,474,23.58,8,2.48,0,1,188.64,2.512722646310433,1
2024-03-01,alimentos,448,25.51,8,0.7,0,1,204.08,2.1952175617404937,2
2024-03-02,alimentos,424,18.55,8,0.47,0,1,148.4,2.857142857142857,1
2024-03-03,alimentos,390,14.88,8,3.44,0,1,119.04,3.2762096774193545,1
2024-03-04,alimentos,353,20.48,8,0.95,0,1,163.84,2.154541015625,2
2024-03-05,alimentos,814,22.45,8,0.08,0,1,179.6,4.532293986636971,1
2024-03-06,alimentos,792,12.8,8,0.0,0,1,102.4,7.734375,0
2024-03-07,alimentos,754,15.65,8,0.65,0,1,125.2,6.022364217252396,0
2024-03-08,alimentos,724,16.5,8,2.0,0,1,132.0,5.484848484848484,1
2024-03-09,alimentos,692,19.06,8,3.59,0,1,152.48,4.538300104931794,1
2024-03-10,alimentos,661,16.29,8,0.0,0,1,130.32,5.0721301411909145,1
2024-03-11,alimentos,633,23.64,8,1.5,0,1,189.12,3.3470812182741114,1
2024-03-12,alimentos,597,12.07,8,1.98,0,1,96.56,6.182684341342171,0
2024-03-13,alimentos,563,12.2,8,0.0,0,1,97.6,5.76844262295082,0
2024-03-14,alimentos,535,18.43,8,3.92,0,1,147.44,3.6285946825827455,1
2024-03-15,alimentos,501,19.22,8,0.0,0,1,153.76,3.2583246618106143,1
2024-03-16,alimentos,479,12.83,8,4.26,0,1,102.64,4.666796570537802,1
2024-03-17,alimentos,449,17.07,8,0.88,0,1,136.56,3.287932044522554,1
2024-03-18,alimentos,426,18.09,8,2.14,0,1,144.72,2.943615257048093,1
2024-03-19,alimentos,407,18.13,8,0.0,0,1,145.04,2.806122448979592,1
2024-03-20,alimentos,366,20.86,8,0.0,0,1,166.88,2.1931927133269418,2
2024-03-21,alimentos,337,16.79,8,0.39,0,1,134.32,2.5089338892197737,1
2024-03-22,alimentos,699,27.49,8,1.89,0,1,219.92,3.1784285194616224,1
2024-03-23,alimentos,673,22.54,8,0.0,0,1,180.32,3.732253771073647,1
2024-03-24,alimentos,658,16.06,8,0.04,0,1,128.48,5.121419676214197,1
2024-03-25,alimentos,624,20.57,8,0.77,0,1,164.56,3.7919299951385512,1
2024-03-26,alimentos,591,20.72,8,0.0,0,1,165.76,3.565395752895753,1
2024-03-27,alimentos,551,26.17,8,0.03,0,1,209.36,2.6318303400840657,1
2024-03-28,alimentos,528,17.1,8,1.02,0,1,136.8,3.859649122807017,1
2024-03-29,alimentos,505,23.94,8,0.0,0,1,191.52,2.636800334168755,1
2024-03-30,alimentos,487,20.31,8,3.08,0,1,162.48,2.997291974396849,1
2024-03-31,alimentos,453,27.56,8,1.05,0,1,220.48,2.0546081277213353,2
2024-04-01,alimentos,407,26.55,8,0.0,0,1,212.4,1.9161958568738229,2
2024-04-02,alimentos,376,21.08,8,0.0,0,1,168.64,2.229601518026566,1
2024-04-03,alimentos,359,18.79,8,0.0,0,1,150.32,2.388238424693986,1
2024-04-04,alimentos,676,22.63,8,0.0,0,1,181.04,3.733981440565621,1
2024-04-05,alimentos,638,19.2,8,3.67,0,1,153.6,4.153645833333334,1
2024-04-06,alimentos,605,28.5,8,1.85,0,1,228.0,2.6535087719298245,1
2024-04-07,alimentos,583,20.49,8,0.0,0,1,163.92,3.5566129819424113,1
2024-04-08,alimentos,564,18.07,8,0.0,0,1,144.56,3.9014941892639734,1
2024-04-09,alimentos,536,17.8,8,0.0,0,1,142.4,3.7640449438202244,1
2024-04-10,alimentos,503,14.03,8,0.0,0,1,112.24,4.481468282252317,1
2024-04-11,alimentos,472,22.88,8,0.0,0,1,183.04,2.5786713286713288,1
2024-04-12,alimentos,432,16.0,8,1.61,0,1,128.0,3.375,1
2024-04-13,alimentos,400,25.59,8,0.0,0,1,204.72,1.9538882375928097,2
2024-04-14,alimentos,368,13.64,8,1.64,0,1,109.12,3.3724340175953076,1
2024-04-15,alimentos,330,20.74,8,0.0,0,1,165.92,1.9889103182256511,2
2024-04-16,alimentos,622,25.85,8,1.62,0,1,206.8,3.0077369439071564,1
2024-04-17,alimentos,601,9.34,8,2.73,0,1,74.72,8.04336188436831,0
2024-04-18,alimentos,573,30.19,8,0.0,0,1,241.52,2.3724743292480954,1
2024-04-19,alimentos,546,17.97,8,0.0,0,1,143.76,3.7979966611018368,1
2024-04-20,alimentos,512,20.81,8,2.55,0,1,166.48,3.0754444978375783,1
2024-04-21,alimentos,476,22.96,8,0.0,0,1,183.68,2.591463414634146,1
2024-04-22,alimentos,446,23.73,8,0.0,0,1,189.84,2.349346818373367,1
2024-04-23,alimentos,412,21.47,8,0.0,0,1,171.76,2.3986958546809505,1
2024-04-24,alimentos,377,25.09,8,5.43,0,1,200.72,1.878238341968912,2
2024-04-25,alimentos,346,22.7,8,0.0,0,1,181.6,1.9052863436123348,2
2024-04-26,alimentos,625,28.9,8,1.61,0,1,231.2,2.703287197231834,1
2024-04-27,alimentos,589,22.71,8,1.9,0,1,181.68,3.2419638925583443,1
2024-04-28,alimentos,561,29.92,8,3.73,0,1,239.36,2.34375,1
2024-04-29,alimentos,531,24.61,8,4.46,0,1,196.88,2.6970743600162534,1
2024-04-30,alimentos,491,11.07,8,0.0,0,1,88.56,5.544263775971093,1
2024-05-01,alimentos,466,33.16,8,3.5,0,1,265.28,1.756634499396864,2
2024-05-02,alimentos,442,17.23,8,0.88,0,1,137.84,3.2066163668020895,1
2024-05-03,alimentos,420,27.58,8,0.0,0,1,220.64,1.9035532994923858,2
2024-05-04,alimentos,389,20.23,8,2.56,0,1,161.84,2.403608502224419,1
2024-05-05,alimentos,353,25.41,8,0.0,0,1,203.28,1.7365210547028729,2
2024-05-06,alimentos,760,16.66,8,3.19,0,1,133.28,5.702280912364946,0
2024-05-07,alimentos,739,23.23,8,0.0,0,1,185.84,3.9765389582436503,1
2024-05-08,alimentos,717,18.83,8,2.75,0,1,150.64,4.7596919808815725,1
2024-05-09,alimentos,681,28.0,8,2.08,0,1,224.0,3.0401785714285716,1
2024-05-10,alimentos,659,22.29,8,0.0,0,1,178.32,3.695603409600718,1
2024-05-11,alimentos,635,24.78,8,0.0,0,1,198.24,3.20318805488297,1
2024-05-12,alimentos,602,9.28,8,0.94,0,1,74.24,8.108836206896552,0
2024-05-13,alimentos,570,19.67,8,0.0,0,1,157.36,3.622267412302999,1
2024-05-14,alimentos,540,22.15,8,1.92,0,1,177.2,3.047404063205418,1
2024-05-15,alimentos,504,21.22,8,0.13,0,1,169.76,2.968897266729501,1
2024-05-16,alimentos,471,24.91,8,0.0,0,1,199.28,2.3635086310718587,1
2024-05-17,alimentos,436,18.27,8,1.29,0,1,146.16,2.983032293377121,1
2024-05-18,alimentos,407,20.34,8,0.0,0,1,162.72,2.501229105211406,1
2024-05-19,alimentos,378,26.01,8,0.0,0,1,208.08,1.8166089965397922,2
2024-05-20,alimentos,357,8.71,8,0.0,0,1,69.68,5.123421354764638,1
2024-05-21,alimentos,773,23.05,8,0.0,0,1,184.4,4.191973969631237,1
2024-05-22,alimentos,749,18.43,8,1.33,0,1,147.44,5.080032555615844,1
2024-05-23,alimentos,723,15.54,8,0.0,0,1,124.32,5.815637065637066,0
2024-05-24,alimentos,688,21.78,8,1.07,0,1,174.24,3.9485766758494028,1
2024-05-25,alimentos,665,26.24,8,2.09,0,1,209.92,3.167873475609756,1
2024-05-26,alimentos,619,25.3,8,3.13,0,1,202.4,3.058300395256917,1
2024-05-27,alimentos,580,19.42,8,2.2,0,1,155.36,3.7332646755921726,1
2024-05-28,alimentos,551,24.48,8,0.0,0,1,195.84,2.8135212418300655,1
2024-05-29,alimentos,531,24.44,8,0.0,0,1,195.52,2.7158346972176757,1
2024-05-30,alimentos,498,19.66,8,0.0,0,1,157.28,3.1663275686673447,1
2024-05-31,alimentos,467,16.63,8,0.0,0,1,133.04,3.5102224894768495,1
2024-06-01,alimentos,450,16.92,8,3.53,0,1,135.36,3.324468085106383,1
2024-06-02,alimentos,424,24.29,8,1.2,0,1,194.32,2.1819678880197615,2
2024-06-03,alimentos,403,19.89,8,2.59,0,1,159.12,2.5326797385620914,1
2024-06-04,alimentos,374,14.87,8,0.0,0,1,118.96,3.1439139206455953,1
2024-06-05,alimentos,353,11.68,8,0.19,0,1,93.44,3.7778253424657535,1
2024-06-06,alimentos,555,24.26,8,1.79,0,1,194.08,2.8596455070074196,1
2024-06-07,alimentos,536,17.37,8,0.0,0,1,138.96,3.8572251007484164,1
2024-06-08,alimentos,512,21.75,8,0.15,0,1,174.0,2.942528735632184,1
2024-06-09,alimentos,487,26.3,8,2.49,0,1,210.4,2.3146387832699618,1
2024-06-10,alimentos,472,13.56,8,2.6,0,1,108.48,4.351032448377581,1
2024-06-11,alimentos,448,19.87,8,1.66,0,1,158.96,2.8183190739808754,1
2024-06-12,alimentos,420,19.25,8,0.52,0,1,154.0,2.727272727272727,1
2024-06-13,alimentos,393,22.0,8,0.82,0,1,176.0,2.2329545454545454,1
2024-06-14,alimentos,367,26.3,8,0.0,0,1,210.4,1.744296577946768,2
2024-06-15,alimentos,349,13.45,8,4.36,0,1,107.6,3.2434944237918217,1
2024-06-16,alimentos,732,22.95,8,0.0,0,1,183.6,3.9869281045751634,1
2024-06-17,alimentos,710,25.26,8,3.19,0,1,202.08,3.5134600158353124,1
2024-06-18,alimentos,689,19.17,8,0.0,0,1,153.36,4.492696922274387,1
2024-06-19,alimentos,673,19.41,8,0.05,0,1,155.28,4.334106130860381,1
2024-06-20,alimentos,651,22.19,8,1.35,0,1,177.52,3.667192429022082,1
2024-06-21,alimentos,628,21.82,8,0.0,0,1,174.56,3.5976168652612284,1
2024-06-22,alimentos,608,23.01,8,0.0,0,1,184.08,3.3029117774880485,1
2024-06-23,alimentos,588,22.91,8,0.0,0,1,183.28,3.2082060235704932,1
2024-06-24,alimentos,573,15.19,8,0.1,0,1,121.52,4.715273206056616,1
2024-06-25,alimentos,544,25.05,8,0.93,0,1,200.4,2.714570858283433,1
2024-06-26,alimentos,519,25.93,8,0.36,0,1,207.44,2.5019282684149635,1
2024-06-27,alimentos,490,21.03,8,0.85,0,1,168.24,2.9125059438896814,1
2024-06-28,alimentos,479,12.63,8,1.26,0,1,101.04,4.740696753760886,1
2024-06-29,alimentos,460,19.53,8,1.94,0,1,156.24,2.9441884280593955,1
2024-06-30,alimentos,445,21.07,8,0.0,0,1,168.56,2.6400094921689607,1
2024-07-01,alimentos,422,14.38,8,1.28,0,1,115.04,3.6682892906815017,1
2024-07-02,alimentos,414,18.3,8,0.0,0,1,146.4,2.8278688524590163,1
2024-07-03,alimentos,395,13.05,8,0.0,0,1,104.4,3.783524904214559,1
2024-07-04,alimentos,374,23.14,8,0.0,0,1,185.12,2.0203111495246326,2
2024-07-05,alimentos,358,20.93,8,6.81,0,1,167.44,2.1380793119923553,2
2024-07-06,alimentos,666,11.87,8,0.57,0,1,94.96,7.013479359730414,0
2024-07-07,alimentos,637,21.86,8,2.28,0,1,174.88,3.642497712717292,1
2024-07-08,alimentos,612,19.82,8,2.97,0,1,158.56,3.8597376387487388,1
2024-07-09,alimentos,597,22.68,8,0.0,0,1,181.44,3.2903439153439153,1
2024-07-10,alimentos,582,18.14,8,3.57,0,1,145.12,4.010474090407938,1
2024-07-11,alimentos,567,16.09,8,1.59,0,1,128.72,4.404909881914232,1
2024-07-12,alimentos,559,16.25,8,2.78,0,1,130.0,4.3,1
2024-07-13,alimentos,542,17.41,8,0.99,0,1,139.28,3.8914417001723147,1
2024-07-14,alimentos,534,20.19,8,1.11,0,1,161.52,3.3060921248142643,1
2024-07-15,alimentos,526,20.84,8,3.45,0,1,166.72,3.154990403071017,1
